"type";"variable";"contribution";"variable_name";"variable_value";"sign";"label";"B"
"careless misclass:yes";"HE01_58 = 3";-0,000392472795650245;"HE01_58";"3";-1;"gbm";4
"careless misclass:yes";"HE01_39 = 2";0;"HE01_39";"2";0;"gbm";4
"careless misclass:yes";"sex = 1";0;"sex";"1";0;"gbm";4
"careless misclass:yes";"HE01_35_r = 5";0;"HE01_35_r";"5";0;"gbm";4
"careless misclass:yes";"res_evenodd = 0.9449";-0,00899354529948748;"res_evenodd";"0.9449";-1;"gbm";4
"careless misclass:yes";"HE01_02 = 3";0,0052161750162536;"HE01_02";"3";1;"gbm";4
"careless misclass:yes";"HE01_24_r = 4";-0,000304293785568843;"HE01_24_r";"4";-1;"gbm";4
"careless misclass:yes";"HE01_04 = 3";0;"HE01_04";"3";0;"gbm";4
"careless misclass:yes";"res_mahad = 44.56";-0,00303539592992591;"res_mahad";"44.56";-1;"gbm";4
"careless misclass:yes";"HE01_25 = 2";0,00963267263134865;"HE01_25";"2";1;"gbm";4
"careless misclass:yes";"HE01_31_r = 2";-0,000118271279976656;"HE01_31_r";"2";-1;"gbm";4
"careless misclass:yes";"HE01_17 = 2";0,000205009890222652;"HE01_17";"2";1;"gbm";4
"careless misclass:yes";"SO06 = 3";0,000347056339709884;"SO06";"3";1;"gbm";4
"careless misclass:yes";"res_u3poly = 0.1085";0,00129861420465494;"res_u3poly";"0.1085";1;"gbm";4
"careless misclass:yes";"HE01_33 = 3";0;"HE01_33";"3";0;"gbm";4
"careless misclass:yes";"HE01_51 = 4";-0,000519628981593523;"HE01_51";"4";-1;"gbm";4
"careless misclass:yes";"HE01_49_r = 4";-0,000896619642301477;"HE01_49_r";"4";-1;"gbm";4
"careless misclass:yes";"HE01_53_r = 4";0;"HE01_53_r";"4";0;"gbm";4
"careless misclass:yes";"HE01_44_r = 4";0,000655953440999668;"HE01_44_r";"4";1;"gbm";4
"careless misclass:yes";"HE01_03 = 2";0;"HE01_03";"2";0;"gbm";4
"careless misclass:yes";"HE01_36 = 2";0,0448651196941121;"HE01_36";"2";1;"gbm";4
"careless misclass:yes";"HE01_09_r = 2";0,000499719741779203;"HE01_09_r";"2";1;"gbm";4
"careless misclass:yes";"HE01_55_r = 2";0;"HE01_55_r";"2";0;"gbm";4
"careless misclass:yes";"HE01_26_r = 5";-0,000511738310453591;"HE01_26_r";"5";-1;"gbm";4
"careless misclass:yes";"HE01_08 = 4";0,00208999847800884;"HE01_08";"4";1;"gbm";4
"careless misclass:yes";"HE01_48_r = 4";0;"HE01_48_r";"4";0;"gbm";4
"careless misclass:yes";"HE01_59_r = 4";0;"HE01_59_r";"4";0;"gbm";4
"careless misclass:yes";"HE01_21_r = 4";-0,000486116122621283;"HE01_21_r";"4";-1;"gbm";4
"careless misclass:yes";"HE01_14_r = 4";-0,000205159518265718;"HE01_14_r";"4";-1;"gbm";4
"careless misclass:yes";"HE01_12_r = 2";-0,00195866687043322;"HE01_12_r";"2";-1;"gbm";4
"careless misclass:yes";"HE01_54 = 4";7,33452025125647e-06;"HE01_54";"4";1;"gbm";4
"careless misclass:yes";"HE01_13 = 2";0;"HE01_13";"2";0;"gbm";4
"careless misclass:yes";"time_p4 = 69820";-0,0291778379807772;"time_p4";"69820";-1;"gbm";4
"careless misclass:yes";"HE01_01_r = 2";0,00102925003715593;"HE01_01_r";"2";1;"gbm";4
"careless misclass:yes";"time_p2 = 72880";-0,00255192764235357;"time_p2";"72880";-1;"gbm";4
"careless misclass:yes";"HE01_19_r = 3";0;"HE01_19_r";"3";0;"gbm";4
"careless misclass:yes";"irvDiff = -0.2358";-0,0036948399748099;"irvDiff";"-0.2358";-1;"gbm";4
"careless misclass:yes";"longstrDiff = 1";0,00340138575248217;"longstrDiff";"1";1;"gbm";4
"careless misclass:yes";"longstr1 = 4";-0,000720578855665011;"longstr1";"4";-1;"gbm";4
"careless misclass:yes";"time_p5 = 58470";-0,0495095212938338;"time_p5";"58470";-1;"gbm";4
"careless misclass:yes";"HE01_40 = 2";0,000523739600426287;"HE01_40";"2";1;"gbm";4
"careless misclass:yes";"HE01_38 = 4";-0,00104320430577892;"HE01_38";"4";-1;"gbm";4
"careless misclass:yes";"HE01_52_r = 5";-0,00182651424715768;"HE01_52_r";"5";-1;"gbm";4
"careless misclass:yes";"HE01_08 = 4";0,0016230095072548;"HE01_08";"4";1;"gbm";5
"careless misclass:yes";"HE01_15_r = 2";0,000498208485430141;"HE01_15_r";"2";1;"gbm";5
"careless misclass:yes";"HE01_41_r = 2";0;"HE01_41_r";"2";0;"gbm";5
"careless misclass:yes";"HE01_51 = 4";-0,000753704780820152;"HE01_51";"4";-1;"gbm";5
"careless misclass:yes";"HE01_42_r = 3";0,00038336295100494;"HE01_42_r";"3";1;"gbm";5
"careless misclass:yes";"HE01_37 = 4";0;"HE01_37";"4";0;"gbm";5
"careless misclass:yes";"res_mahad = 44.56";-0,00298310066411855;"res_mahad";"44.56";-1;"gbm";5
"careless misclass:yes";"HE01_53_r = 4";0;"HE01_53_r";"4";0;"gbm";5
"careless misclass:yes";"time_p2 = 72880";-0,00167662930077117;"time_p2";"72880";-1;"gbm";5
"careless misclass:yes";"HE01_52_r = 5";-0,000737630793844812;"HE01_52_r";"5";-1;"gbm";5
"careless misclass:yes";"HE01_29 = 2";0,00290356668460845;"HE01_29";"2";1;"gbm";5
"careless misclass:yes";"irv1 = 0.9189";0,00846205246891152;"irv1";"0.9189";1;"gbm";5
"careless misclass:yes";"HE01_49_r = 4";-0,000365878922748974;"HE01_49_r";"4";-1;"gbm";5
"careless misclass:yes";"time_p3 = 77520";-0,010556082538992;"time_p3";"77520";-1;"gbm";5
"careless misclass:yes";"HE01_45 = 2";0;"HE01_45";"2";0;"gbm";5
"careless misclass:yes";"longstr = 4";0,00087013956339943;"longstr";"4";1;"gbm";5
"careless misclass:yes";"HE01_18 = 2";0,00173945149105581;"HE01_18";"2";1;"gbm";5
"careless misclass:yes";"HE01_05 = 2";0;"HE01_05";"2";0;"gbm";5
"careless misclass:yes";"SO04 = 1";0;"SO04";"1";0;"gbm";5
"careless misclass:yes";"HE01_11 = 4";0,000251982585330324;"HE01_11";"4";1;"gbm";5
"careless misclass:yes";"HE01_19_r = 3";0;"HE01_19_r";"3";0;"gbm";5
"careless misclass:yes";"HE01_31_r = 2";-0,000164992178222856;"HE01_31_r";"2";-1;"gbm";5
"careless misclass:yes";"HE01_30_r = 5";0;"HE01_30_r";"5";0;"gbm";5
"careless misclass:yes";"HE01_20_r = 3";0,00197188094204825;"HE01_20_r";"3";1;"gbm";5
"careless misclass:yes";"irvTotal = 1.054";0,00884064492954362;"irvTotal";"1.054";1;"gbm";5
"careless misclass:yes";"res_psycsyn = -0.2702";-0,0193798012593775;"res_psycsyn";"-0.2702";-1;"gbm";5
"careless misclass:yes";"HE01_04 = 3";0;"HE01_04";"3";0;"gbm";5
"careless misclass:yes";"HE01_35_r = 5";0;"HE01_35_r";"5";0;"gbm";5
"careless misclass:yes";"HE01_28_r = 4";-0,00385704117288899;"HE01_28_r";"4";-1;"gbm";5
"careless misclass:yes";"HE01_44_r = 4";0,00146278303893549;"HE01_44_r";"4";1;"gbm";5
"careless misclass:yes";"longstr1 = 4";-0,00063258017835327;"longstr1";"4";-1;"gbm";5
"careless misclass:yes";"HE01_56_r = 2";0,00703539099181455;"HE01_56_r";"2";1;"gbm";5
"careless misclass:yes";"HE01_02 = 3";0,00445854348962271;"HE01_02";"3";1;"gbm";5
"careless misclass:yes";"HE01_10_r = 4";0;"HE01_10_r";"4";0;"gbm";5
"careless misclass:yes";"HE01_24_r = 4";-0,000765494279376888;"HE01_24_r";"4";-1;"gbm";5
"careless misclass:yes";"HE01_58 = 3";-0,000203770744604537;"HE01_58";"3";-1;"gbm";5
"careless misclass:yes";"HE01_06 = 4";-0,000129784564715352;"HE01_06";"4";-1;"gbm";5
"careless misclass:yes";"HE01_33 = 3";0;"HE01_33";"3";0;"gbm";5
"careless misclass:yes";"HE01_09_r = 2";0,000412439813552212;"HE01_09_r";"2";1;"gbm";5
"careless misclass:yes";"HE01_48_r = 4";0;"HE01_48_r";"4";0;"gbm";5
"careless misclass:yes";"time_p6 = 68710";-0,0183855472305283;"time_p6";"68710";-1;"gbm";5
"careless misclass:yes";"HE01_07 = 4";0,000153525777681573;"HE01_07";"4";1;"gbm";5
"careless misclass:yes";"time_p1 = 72960";-0,0102781320032918;"time_p1";"72960";-1;"gbm";5
"careless misclass:yes";"HE01_13 = 2";0;"HE01_13";"2";0;"gbm";5
"careless misclass:yes";"longstrDiff = 1";0,0031554615401585;"longstrDiff";"1";1;"gbm";5
"careless misclass:yes";"res_evenodd = 0.9449";-0,00824827314298454;"res_evenodd";"0.9449";-1;"gbm";5
"careless misclass:yes";"HE01_39 = 2";0;"HE01_39";"2";0;"gbm";5
"careless misclass:yes";"HE01_22 = 4";-0,000142248684543822;"HE01_22";"4";-1;"gbm";5
"careless misclass:yes";"longstr6 = 3";0;"longstr6";"3";0;"gbm";5
"careless misclass:yes";"HE01_03 = 2";0;"HE01_03";"2";0;"gbm";5
"careless misclass:yes";"avgstr = 1.5";0,00954320867716718;"avgstr";"1.5";1;"gbm";5
"careless misclass:yes";"sex = 1";0;"sex";"1";0;"gbm";5
"careless misclass:yes";"HE01_34 = 4";-0,000143788658526933;"HE01_34";"4";-1;"gbm";5
"careless misclass:yes";"HE01_36 = 2";0,0445550638094485;"HE01_36";"2";1;"gbm";5
"careless misclass:yes";"time_p4 = 69820";-0,0282827659843972;"time_p4";"69820";-1;"gbm";5
"careless misclass:yes";"HE01_26_r = 5";0;"HE01_26_r";"5";0;"gbm";5
"careless misclass:yes";"HE01_32_r = 5";-0,000368689436126446;"HE01_32_r";"5";-1;"gbm";5
"careless misclass:yes";"SO06 = 3";0,000222921488486294;"SO06";"3";1;"gbm";5
"careless misclass:yes";"HE01_12_r = 2";-0,00220277330912461;"HE01_12_r";"2";-1;"gbm";5
"careless misclass:yes";"irvDiff = -0.2358";-0,00375582333218882;"irvDiff";"-0.2358";-1;"gbm";5
"careless misclass:yes";"HE01_54 = 4";-2,74973117514454e-06;"HE01_54";"4";-1;"gbm";5
"careless misclass:yes";"HE01_43 = 4";0,00179987077701477;"HE01_43";"4";1;"gbm";5
"careless misclass:yes";"age = 38";-0,00138159713648234;"age";"38";-1;"gbm";5
"careless misclass:yes";"HE01_59_r = 4";0;"HE01_59_r";"4";0;"gbm";5
"careless misclass:yes";"HE01_47 = 4";-0,0027491262786688;"HE01_47";"4";-1;"gbm";5
"careless misclass:yes";"irv6 = 1.155";0,000214531136552343;"irv6";"1.155";1;"gbm";5
"careless misclass:yes";"res_u3poly = 0.1085";0,00151290192690523;"res_u3poly";"0.1085";1;"gbm";5
"careless misclass:yes";"HE01_23 = 4";-0,000162914537616798;"HE01_23";"4";-1;"gbm";5
"careless misclass:yes";"HE01_25 = 2";0,0104999237388296;"HE01_25";"2";1;"gbm";5
"careless misclass:yes";"HE01_40 = 2";0,000519710459684242;"HE01_40";"2";1;"gbm";5
"careless misclass:yes";"HE01_16 = 2";0;"HE01_16";"2";0;"gbm";5
"careless misclass:yes";"HE01_14_r = 4";-0,000204039871513073;"HE01_14_r";"4";-1;"gbm";5
"careless misclass:yes";"HE01_01_r = 2";0,00102869065675459;"HE01_01_r";"2";1;"gbm";5
"careless misclass:yes";"HE01_27 = 2";0;"HE01_27";"2";0;"gbm";5
"careless misclass:yes";"HE01_60_r = 2";0,0163310530359573;"HE01_60_r";"2";1;"gbm";5
"careless misclass:yes";"HE01_50 = 4";-0,00136704055764614;"HE01_50";"4";-1;"gbm";5
"careless misclass:yes";"time_p5 = 58470";-0,05023839359821;"time_p5";"58470";-1;"gbm";5
"careless misclass:yes";"HE01_55_r = 2";0;"HE01_55_r";"2";0;"gbm";5
"careless misclass:yes";"HE01_38 = 4";-0,00104316167042962;"HE01_38";"4";-1;"gbm";5
"careless misclass:yes";"HE01_21_r = 4";-0,000495652769761545;"HE01_21_r";"4";-1;"gbm";5
"careless misclass:yes";"HE01_57_r = 4";-0,00161473187612621;"HE01_57_r";"4";-1;"gbm";5
"careless misclass:yes";"HE01_46_r = 4";0,000146228220925027;"HE01_46_r";"4";1;"gbm";5
"careless misclass:yes";"HE01_17 = 2";0,000208735962179962;"HE01_17";"2";1;"gbm";5
"careless misclass:yes";"HE01_32_r = 5";-0,000637858453117368;"HE01_32_r";"5";-1;"gbm";6
"careless misclass:yes";"HE01_39 = 2";0;"HE01_39";"2";0;"gbm";6
"careless misclass:yes";"SO04 = 1";0;"SO04";"1";0;"gbm";6
"careless misclass:yes";"HE01_30_r = 5";0;"HE01_30_r";"5";0;"gbm";6
"careless misclass:yes";"HE01_45 = 2";0;"HE01_45";"2";0;"gbm";6
"careless misclass:yes";"HE01_55_r = 2";0;"HE01_55_r";"2";0;"gbm";6
"careless misclass:yes";"HE01_42_r = 3";0,000383498466386523;"HE01_42_r";"3";1;"gbm";6
"careless misclass:yes";"irvDiff = -0.2358";-0,00222386582609391;"irvDiff";"-0.2358";-1;"gbm";6
"careless misclass:yes";"HE01_34 = 4";-0,00012724131752162;"HE01_34";"4";-1;"gbm";6
"careless misclass:yes";"HE01_12_r = 2";-0,00110382302335421;"HE01_12_r";"2";-1;"gbm";6
"careless misclass:yes";"HE01_48_r = 4";0;"HE01_48_r";"4";0;"gbm";6
"careless misclass:yes";"HE01_13 = 2";-0,000147470428999985;"HE01_13";"2";-1;"gbm";6
"careless misclass:yes";"HE01_28_r = 4";-0,00288950187724746;"HE01_28_r";"4";-1;"gbm";6
"careless misclass:yes";"HE01_25 = 2";0,00971450292272058;"HE01_25";"2";1;"gbm";6
"careless misclass:yes";"HE01_54 = 4";0,000184318904042247;"HE01_54";"4";1;"gbm";6
"careless misclass:yes";"irvTotal = 1.054";0,00715286061470355;"irvTotal";"1.054";1;"gbm";6
"careless misclass:yes";"HE01_23 = 4";-0,000148476375618434;"HE01_23";"4";-1;"gbm";6
"careless misclass:yes";"time_p1 = 72960";-0,006540923295007;"time_p1";"72960";-1;"gbm";6
"careless misclass:yes";"HE01_31_r = 2";-0,000117046245439623;"HE01_31_r";"2";-1;"gbm";6
"careless misclass:yes";"HE01_16 = 2";5,71350979019503e-05;"HE01_16";"2";1;"gbm";6
"careless misclass:yes";"HE01_37 = 4";0;"HE01_37";"4";0;"gbm";6
"careless misclass:yes";"res_u3poly = 0.1085";0,0020222079629324;"res_u3poly";"0.1085";1;"gbm";6
"careless misclass:yes";"HE01_19_r = 3";0;"HE01_19_r";"3";0;"gbm";6
"careless misclass:yes";"HE01_04 = 3";-0,000171020650419629;"HE01_04";"3";-1;"gbm";6
"careless misclass:yes";"HE01_24_r = 4";-0,000276947101566671;"HE01_24_r";"4";-1;"gbm";6
"careless misclass:yes";"HE01_26_r = 5";-0,000448964063758384;"HE01_26_r";"5";-1;"gbm";6
"careless misclass:yes";"HE01_50 = 4";-0,000906520565273072;"HE01_50";"4";-1;"gbm";6
"careless misclass:yes";"longstr6 = 3";0;"longstr6";"3";0;"gbm";6
"careless misclass:yes";"HE01_11 = 4";0,00025465542529457;"HE01_11";"4";1;"gbm";6
"careless misclass:yes";"HE01_33 = 3";0;"HE01_33";"3";0;"gbm";6
"careless misclass:yes";"HE01_05 = 2";0;"HE01_05";"2";0;"gbm";6
"careless misclass:yes";"HE01_53_r = 4";0;"HE01_53_r";"4";0;"gbm";6
"careless misclass:yes";"time_p2 = 72880";-0,00176856758911126;"time_p2";"72880";-1;"gbm";6
"careless misclass:yes";"HE01_47 = 4";-0,00231764276396862;"HE01_47";"4";-1;"gbm";6
"careless misclass:yes";"HE01_27 = 2";0;"HE01_27";"2";0;"gbm";6
"careless misclass:yes";"HE01_57_r = 4";-0,00120723239745546;"HE01_57_r";"4";-1;"gbm";6
"careless misclass:yes";"HE01_40 = 2";-3,25698492387172e-06;"HE01_40";"2";-1;"gbm";6
"careless misclass:yes";"HE01_58 = 3";-0,000371393740016379;"HE01_58";"3";-1;"gbm";6
"careless misclass:yes";"HE01_14_r = 4";-0,000190969079932213;"HE01_14_r";"4";-1;"gbm";6
"careless misclass:yes";"HE01_08 = 4";0,00188669959338839;"HE01_08";"4";1;"gbm";6
"careless misclass:yes";"HE01_06 = 4";-0,000333433632702773;"HE01_06";"4";-1;"gbm";6
"careless misclass:yes";"HE01_07 = 4";0,000797427134102024;"HE01_07";"4";1;"gbm";6
"careless misclass:yes";"HE01_41_r = 2";0;"HE01_41_r";"2";0;"gbm";6
"careless misclass:yes";"res_mahad = 44.56";-0,0025209619526152;"res_mahad";"44.56";-1;"gbm";6
"careless misclass:yes";"HE01_09_r = 2";0,000396397025403283;"HE01_09_r";"2";1;"gbm";6
"careless misclass:yes";"SO06 = 3";0,000271266307720897;"SO06";"3";1;"gbm";6
"careless misclass:yes";"HE01_44_r = 4";0,00266959432719438;"HE01_44_r";"4";1;"gbm";6
"careless misclass:yes";"HE01_51 = 4";-0,000835323853673686;"HE01_51";"4";-1;"gbm";6
"careless misclass:yes";"HE01_21_r = 4";-0,000464100999417738;"HE01_21_r";"4";-1;"gbm";6
"careless misclass:yes";"HE01_35_r = 5";0;"HE01_35_r";"5";0;"gbm";6
"careless misclass:yes";"time_p4 = 69820";-0,0266740379703799;"time_p4";"69820";-1;"gbm";6
"careless misclass:yes";"time_p3 = 77520";-0,0129917575971026;"time_p3";"77520";-1;"gbm";6
"careless misclass:yes";"HE01_36 = 2";0,0437530036645741;"HE01_36";"2";1;"gbm";6
"careless misclass:yes";"longstrDiff = 1";0,00291882295097201;"longstrDiff";"1";1;"gbm";6
"careless misclass:yes";"HE01_22 = 4";0;"HE01_22";"4";0;"gbm";6
"careless misclass:yes";"HE01_38 = 4";-0,000750558409580604;"HE01_38";"4";-1;"gbm";6
"careless misclass:yes";"HE01_52_r = 5";-0,000761891941852499;"HE01_52_r";"5";-1;"gbm";6
"careless misclass:yes";"res_psycsyn = -0.2702";-0,0250193229994672;"res_psycsyn";"-0.2702";-1;"gbm";6
"careless misclass:yes";"HE01_60_r = 2";0,0170438544572087;"HE01_60_r";"2";1;"gbm";6
"careless misclass:yes";"HE01_15_r = 2";0,000361664337530154;"HE01_15_r";"2";1;"gbm";6
"careless misclass:yes";"HE01_46_r = 4";0,000271239530337586;"HE01_46_r";"4";1;"gbm";6
"careless misclass:yes";"age = 38";-0,00137171354589349;"age";"38";-1;"gbm";6
"careless misclass:yes";"time_p6 = 68710";-0,0188469473698736;"time_p6";"68710";-1;"gbm";6
"careless misclass:yes";"HE01_01_r = 2";0,00102527057919571;"HE01_01_r";"2";1;"gbm";6
"careless misclass:yes";"HE01_20_r = 3";0,00213124487653099;"HE01_20_r";"3";1;"gbm";6
"careless misclass:yes";"longstr = 4";0,000823424176694509;"longstr";"4";1;"gbm";6
"careless misclass:yes";"HE01_10_r = 4";0;"HE01_10_r";"4";0;"gbm";6
"careless misclass:yes";"HE01_03 = 2";0;"HE01_03";"2";0;"gbm";6
"careless misclass:yes";"avgstr = 1.5";0,00848652650931137;"avgstr";"1.5";1;"gbm";6
"careless misclass:yes";"longstr1 = 4";-0,000667626961017687;"longstr1";"4";-1;"gbm";6
"careless misclass:yes";"HE01_43 = 4";0,00155952283334904;"HE01_43";"4";1;"gbm";6
"careless misclass:yes";"sex = 1";0;"sex";"1";0;"gbm";6
"careless misclass:yes";"irv1 = 0.9189";0,0117619707635012;"irv1";"0.9189";1;"gbm";6
"careless misclass:yes";"res_evenodd = 0.9449";-0,0102921038006166;"res_evenodd";"0.9449";-1;"gbm";6
"careless misclass:yes";"HE01_56_r = 2";0,00440887962544789;"HE01_56_r";"2";1;"gbm";6
"careless misclass:yes";"HE01_18 = 2";0,00279279124900966;"HE01_18";"2";1;"gbm";6
"careless misclass:yes";"HE01_59_r = 4";0;"HE01_59_r";"4";0;"gbm";6
"careless misclass:yes";"HE01_49_r = 4";-0,000913928025730759;"HE01_49_r";"4";-1;"gbm";6
"careless misclass:yes";"HE01_17 = 2";0,000207841724953473;"HE01_17";"2";1;"gbm";6
"careless misclass:yes";"HE01_29 = 2";0,00330568504035611;"HE01_29";"2";1;"gbm";6
"careless misclass:yes";"irv6 = 1.155";0,000175503487783502;"irv6";"1.155";1;"gbm";6
"careless misclass:yes";"time_p5 = 58470";-0,0503759333705646;"time_p5";"58470";-1;"gbm";6
"careless misclass:yes";"HE01_02 = 3";0,0051318975828476;"HE01_02";"3";1;"gbm";6
"careless misclass:yes";"HE01_21_r = 4";-0,000362750923701971;"HE01_21_r";"4";-1;"gbm";7
"careless misclass:yes";"HE01_04 = 3";-0,000166233639582125;"HE01_04";"3";-1;"gbm";7
"careless misclass:yes";"HE01_20_r = 3";0,00166218863395673;"HE01_20_r";"3";1;"gbm";7
"careless misclass:yes";"HE01_18 = 2";0,00172165475929087;"HE01_18";"2";1;"gbm";7
"careless misclass:yes";"HE01_54 = 4";-6,86293314028363e-05;"HE01_54";"4";-1;"gbm";7
"careless misclass:yes";"HE01_07 = 4";0,00078663882161234;"HE01_07";"4";1;"gbm";7
"careless misclass:yes";"HE01_15_r = 2";0,000497775053220018;"HE01_15_r";"2";1;"gbm";7
"careless misclass:yes";"HE01_39 = 2";0;"HE01_39";"2";0;"gbm";7
"careless misclass:yes";"time_p5 = 58470";-0,0455170050107834;"time_p5";"58470";-1;"gbm";7
"careless misclass:yes";"res_mahad = 44.56";-0,00349071769505827;"res_mahad";"44.56";-1;"gbm";7
"careless misclass:yes";"HE01_26_r = 5";-0,00049166913934745;"HE01_26_r";"5";-1;"gbm";7
"careless misclass:yes";"HE01_08 = 4";0,00225992205459985;"HE01_08";"4";1;"gbm";7
"careless misclass:yes";"HE01_31_r = 2";-0,000115091655004951;"HE01_31_r";"2";-1;"gbm";7
"careless misclass:yes";"HE01_58 = 3";-0,000198968333697647;"HE01_58";"3";-1;"gbm";7
"careless misclass:yes";"HE01_22 = 4";-0,000138373876769404;"HE01_22";"4";-1;"gbm";7
"careless misclass:yes";"HE01_49_r = 4";-0,000373502393016645;"HE01_49_r";"4";-1;"gbm";7
"careless misclass:yes";"time_p6 = 68710";-0,0205972631853568;"time_p6";"68710";-1;"gbm";7
"careless misclass:yes";"longstr1 = 4";-0,000641715743352866;"longstr1";"4";-1;"gbm";7
"careless misclass:yes";"HE01_33 = 3";0;"HE01_33";"3";0;"gbm";7
"careless misclass:yes";"HE01_46_r = 4";0,000318923104066615;"HE01_46_r";"4";1;"gbm";7
"careless misclass:yes";"HE01_16 = 2";5,76314568550562e-05;"HE01_16";"2";1;"gbm";7
"careless misclass:yes";"HE01_36 = 2";0,0444026262297392;"HE01_36";"2";1;"gbm";7
"careless misclass:yes";"res_evenodd = 0.9449";-0,00886298461464313;"res_evenodd";"0.9449";-1;"gbm";7
"careless misclass:yes";"HE01_52_r = 5";-0,00177374466123625;"HE01_52_r";"5";-1;"gbm";7
"careless misclass:yes";"HE01_47 = 4";-0,00180385673667449;"HE01_47";"4";-1;"gbm";7
"careless misclass:yes";"irvTotal = 1.054";0,00678395748852645;"irvTotal";"1.054";1;"gbm";7
"careless misclass:yes";"HE01_44_r = 4";0,00170832575498414;"HE01_44_r";"4";1;"gbm";7
"careless misclass:yes";"HE01_28_r = 4";-0,00253727587661629;"HE01_28_r";"4";-1;"gbm";7
"careless misclass:yes";"HE01_13 = 2";-0,000155440443913746;"HE01_13";"2";-1;"gbm";7
"careless misclass:yes";"HE01_43 = 4";0,00247930529652057;"HE01_43";"4";1;"gbm";7
"careless misclass:yes";"HE01_14_r = 4";-0,000355149989333614;"HE01_14_r";"4";-1;"gbm";7
"careless misclass:yes";"longstr = 4";0,000930126829091216;"longstr";"4";1;"gbm";7
"careless misclass:yes";"HE01_17 = 2";0,000420547219184109;"HE01_17";"2";1;"gbm";7
"careless misclass:yes";"HE01_60_r = 2";0,0162151965883092;"HE01_60_r";"2";1;"gbm";7
"careless misclass:yes";"HE01_09_r = 2";0,000427219082985597;"HE01_09_r";"2";1;"gbm";7
"careless misclass:yes";"HE01_03 = 2";0;"HE01_03";"2";0;"gbm";7
"careless misclass:yes";"longstr6 = 3";0;"longstr6";"3";0;"gbm";7
"careless misclass:yes";"HE01_34 = 4";-0,000134364725404401;"HE01_34";"4";-1;"gbm";7
"careless misclass:yes";"HE01_35_r = 5";0;"HE01_35_r";"5";0;"gbm";7
"careless misclass:yes";"HE01_11 = 4";0,000320362978139754;"HE01_11";"4";1;"gbm";7
"careless misclass:yes";"HE01_29 = 2";0,00375963549560576;"HE01_29";"2";1;"gbm";7
"careless misclass:yes";"HE01_01_r = 2";0,000759120012818859;"HE01_01_r";"2";1;"gbm";7
"careless misclass:yes";"HE01_06 = 4";-0,000231874752315786;"HE01_06";"4";-1;"gbm";7
"careless misclass:yes";"irv6 = 1.155";0,000322079882235982;"irv6";"1.155";1;"gbm";7
"careless misclass:yes";"SO06 = 3";0,000344582440597763;"SO06";"3";1;"gbm";7
"careless misclass:yes";"HE01_05 = 2";0;"HE01_05";"2";0;"gbm";7
"careless misclass:yes";"age = 38";-0,0016010889689525;"age";"38";-1;"gbm";7
"careless misclass:yes";"HE01_37 = 4";0;"HE01_37";"4";0;"gbm";7
"careless misclass:yes";"longstrDiff = 1";0,00349715067209266;"longstrDiff";"1";1;"gbm";7
"careless misclass:yes";"HE01_10_r = 4";0;"HE01_10_r";"4";0;"gbm";7
"careless misclass:yes";"HE01_19_r = 3";0;"HE01_19_r";"3";0;"gbm";7
"careless misclass:yes";"HE01_50 = 4";-0,000932113810602209;"HE01_50";"4";-1;"gbm";7
"careless misclass:yes";"HE01_02 = 3";0,00535463080324328;"HE01_02";"3";1;"gbm";7
"careless misclass:yes";"HE01_48_r = 4";0;"HE01_48_r";"4";0;"gbm";7
"careless misclass:yes";"HE01_59_r = 4";0;"HE01_59_r";"4";0;"gbm";7
"careless misclass:yes";"HE01_55_r = 2";0;"HE01_55_r";"2";0;"gbm";7
"careless misclass:yes";"HE01_27 = 2";0,000120025070373342;"HE01_27";"2";1;"gbm";7
"careless misclass:yes";"HE01_38 = 4";-0,00114884246945579;"HE01_38";"4";-1;"gbm";7
"careless misclass:yes";"HE01_51 = 4";-0,000874396441549741;"HE01_51";"4";-1;"gbm";7
"careless misclass:yes";"HE01_53_r = 4";0;"HE01_53_r";"4";0;"gbm";7
"careless misclass:yes";"time_p1 = 72960";-0,00549767478249452;"time_p1";"72960";-1;"gbm";7
"careless misclass:yes";"irv1 = 0.9189";0,0100215314770424;"irv1";"0.9189";1;"gbm";7
"careless misclass:yes";"HE01_56_r = 2";0,00531210860650921;"HE01_56_r";"2";1;"gbm";7
"careless misclass:yes";"time_p4 = 69820";-0,0288909384115616;"time_p4";"69820";-1;"gbm";7
"careless misclass:yes";"HE01_25 = 2";0,0117707493490084;"HE01_25";"2";1;"gbm";7
"careless misclass:yes";"HE01_32_r = 5";-0,000371432511010017;"HE01_32_r";"5";-1;"gbm";7
"careless misclass:yes";"irvDiff = -0.2358";-0,00286585785301974;"irvDiff";"-0.2358";-1;"gbm";7
"careless misclass:yes";"HE01_30_r = 5";0;"HE01_30_r";"5";0;"gbm";7
"careless misclass:yes";"HE01_23 = 4";-0,00016258686183912;"HE01_23";"4";-1;"gbm";7
"careless misclass:yes";"HE01_57_r = 4";-0,00160349735728743;"HE01_57_r";"4";-1;"gbm";7
"careless misclass:yes";"time_p2 = 72880";-0,00247407222028173;"time_p2";"72880";-1;"gbm";7
"careless misclass:yes";"HE01_45 = 2";0;"HE01_45";"2";0;"gbm";7
"careless misclass:yes";"res_u3poly = 0.1085";0,00265763444587919;"res_u3poly";"0.1085";1;"gbm";7
"careless misclass:yes";"sex = 1";0;"sex";"1";0;"gbm";7
