i;Accuracy;Kappa;AccuracyLower;AccuracyUpper;AccuracyNull;AccuracyPValue;McnemarPValue;Sensitivity;Specificity;Pos.Pred.Value;Neg.Pred.Value;Precision;Recall;F1;Prevalence;Detection.Rate;Detection.Prevalence;Balanced.Accuracy;AUC
35;0,533333333333;0,027777777778;0,457647642549;0,607903158451;0,8;1;2,92649e-07;0,5;0,541666666667;0,214285714286;0,8125;0,214285714286;0,5;0,3;0,2;0,1;0,466666666667;0,520833333333;0,52237654321
36;0,65;0,146341463415;0,575513445123;0,719454659607;0,8;0,999999121319;0,001054034046;0,5;0,6875;0,285714285714;0,846153846154;0,285714285714;0,5;0,363636363636;0,2;0,1;0,35;0,59375;0,625385802469
37;0,594444444444;0,05684754522;0,518871116442;0,666853839413;0,8;0,999999999918;0,000180166345;0,444444444444;0,631944444444;0,231884057971;0,81981981982;0,231884057971;0,444444444444;0,304761904762;0,2;0,088888888889;0,383333333333;0,538194444444;0,60513117284
38;0,627777777778;0,219114219114;0,552739567924;0,698532262423;0,8;0,999999971759;1,9118e-08;0,722222222222;0,604166666667;0,313253012048;0,896907216495;0,313253012048;0,722222222222;0,436974789916;0,2;0,144444444444;0,461111111111;0,663194444444;0,66763117284
39;0,627777777778;0,134366925065;0,552739567924;0,698532262423;0,8;0,999999971759;9,2517138e-05;0,527777777778;0,652777777778;0,275362318841;0,846846846847;0,275362318841;0,527777777778;0,361904761905;0,2;0,105555555556;0,383333333333;0,590277777778;0,654031635802
40;0,544444444444;0,063926940639;0,468697604838;0,618703345144;0,8;1;6,2623e-08;0,555555555556;0,541666666667;0,232558139535;0,829787234043;0,232558139535;0,555555555556;0,327868852459;0,2;0,111111111111;0,477777777778;0,548611111111;0,574652777778
41;0,627777777778;0,172839506173;0,552739567924;0,698532262423;0,8;0,999999971759;3,443205e-06;0,611111111111;0,631944444444;0,293333333333;0,866666666667;0,293333333333;0,611111111111;0,396396396396;0,2;0,122222222222;0,416666666667;0,621527777778;0,674575617284
42;0,611111111111;0,166666666667;0,535762332416;0,682736380276;0,8;0,999999998314;2,75495e-07;0,638888888889;0,604166666667;0,2875;0,87;0,2875;0,638888888889;0,396551724138;0,2;0,127777777778;0,444444444444;0,621527777778;0,651234567901
43;0,627777777778;0,172839506173;0,552739567924;0,698532262423;0,8;0,999999971759;3,443205e-06;0,611111111111;0,631944444444;0,293333333333;0,866666666667;0,293333333333;0,611111111111;0,396396396396;0,2;0,122222222222;0,416666666667;0,621527777778;0,710551697531
44;0,661111111111;0,278959810875;0,586961067282;0,729854557565;0,8;0,999995735305;1,7646e-08;0,777777777778;0,631944444444;0,345679012346;0,919191919192;0,345679012346;0,777777777778;0,478632478632;0,2;0,155555555556;0,45;0,704861111111;0,752314814815
45;0,588888888889;0,106280193237;0,5132595114;0,661540736908;0,8;0,999999999971;1,877765e-06;0,555555555556;0,597222222222;0,25641025641;0,843137254902;0,25641025641;0,555555555556;0,350877192982;0,2;0,111111111111;0,433333333333;0,576388888889;0,68287037037
46;0,611111111111;0,088541666667;0,535762332416;0,682736380276;0,8;0,999999998314;0,000211216758;0,472222222222;0,645833333333;0,25;0,830357142857;0,25;0,472222222222;0,326923076923;0,2;0,094444444444;0,377777777778;0,559027777778;0,602527006173
47;0,633333333333;0,098360655738;0,558418119971;0,703777919364;0,8;0,999999930959;0,002088938772;0,444444444444;0,680555555556;0,258064516129;0,830508474576;0,258064516129;0,444444444444;0,326530612245;0,2;0,088888888889;0,344444444444;0,5625;0,588348765432
48;0,638888888889;0,185463659148;0,564106553005;0,709013605267;0,8;0,999999835042;7,997514e-06;0,611111111111;0,645833333333;0,301369863014;0,869158878505;0,301369863014;0,611111111111;0,403669724771;0,2;0,122222222222;0,405555555556;0,628472222222;0,665895061728
49;0,622222222222;0,201877934272;0,547070807797;0,693276728566;0,8;0,999999988709;4,8411e-08;0,694444444444;0,604166666667;0,30487804878;0,887755102041;0,30487804878;0,694444444444;0,423728813559;0,2;0,138888888889;0,455555555556;0,649305555556;0,670524691358
50;0,588888888889;0,177777777778;0,5132595114;0,661540736908;0,8;0,999999999971;7,22e-10;0,722222222222;0,555555555556;0,288888888889;0,888888888889;0,288888888889;0,722222222222;0,412698412698;0,2;0,144444444444;0,5;0,638888888889;0,655478395062
51;0,605555555556;0,136253041363;0,53012246386;0,677451728356;0,8;0,99999999937;2,063268e-06;0,583333333333;0,611111111111;0,272727272727;0,854368932039;0,272727272727;0,583333333333;0,371681415929;0,2;0,116666666667;0,427777777778;0,597222222222;0,598186728395
52;0,594444444444;0,149184149184;0,518871116442;0,666853839413;0,8;0,999999999918;7,2892e-08;0,638888888889;0,583333333333;0,277108433735;0,865979381443;0,277108433735;0,638888888889;0,386554621849;0,2;0,127777777778;0,461111111111;0,611111111111;0,646797839506
53;0,6;0,189189189189;0,524492080282;0,67215752491;0,8;0,99999999977;1,851e-09;0,722222222222;0,569444444444;0,295454545455;0,891304347826;0,295454545455;0,722222222222;0,41935483871;0,2;0,144444444444;0,488888888889;0,645833333333;0,694444444444
54;0,605555555556;0,110275689223;0,53012246386;0,677451728356;0,8;0,99999999937;1,9336817e-05;0,527777777778;0,625;0,260273972603;0,841121495327;0,260273972603;0,527777777778;0,348623853211;0,2;0,105555555556;0,405555555556;0,576388888889;0,602430555556
55;0,627777777778;0,147582697201;0,552739567924;0,698532262423;0,8;0,999999971759;3,2705462e-05;0,555555555556;0,645833333333;0,281690140845;0,853211009174;0,281690140845;0,555555555556;0,373831775701;0,2;0,111111111111;0,394444444444;0,600694444444;0,64168595679
56;0,605555555556;0,172494172494;0,53012246386;0,677451728356;0,8;0,99999999937;4,783e-08;0,666666666667;0,590277777778;0,289156626506;0,876288659794;0,289156626506;0,666666666667;0,403361344538;0,2;0,133333333333;0,461111111111;0,628472222222;0,679591049383
57;0,516666666667;0,013605442177;0,441139739717;0,591635703246;0,8;1;8,2963e-08;0,5;0,520833333333;0,206896551724;0,806451612903;0,206896551724;0,5;0,292682926829;0,2;0,1;0,483333333333;0,510416666667;0,551022376543
58;0,6;0,117647058824;0,524492080282;0,67215752491;0,8;0,99999999977;4,302779e-06;0,555555555556;0,611111111111;0,263157894737;0,846153846154;0,263157894737;0,555555555556;0,357142857143;0,2;0,111111111111;0,422222222222;0,583333333333;0,601369598765
59;0,633333333333;0,225352112676;0,558418119971;0,703777919364;0,8;0,999999930959;3,04e-08;0,722222222222;0,611111111111;0,317073170732;0,897959183673;0,317073170732;0,722222222222;0,440677966102;0,2;0,144444444444;0,455555555556;0,666666666667;0,67399691358
60;0,605555555556;0,148681055156;0,53012246386;0,677451728356;0,8;0,99999999937;6,21277e-07;0,611111111111;0,604166666667;0,278481012658;0,861386138614;0,278481012658;0,611111111111;0,382608695652;0,2;0,122222222222;0,438888888889;0,607638888889;0,665895061728
61;0,594444444444;0,16091954023;0,518871116442;0,666853839413;0,8;0,999999999918;1,9321e-08;0,666666666667;0,576388888889;0,282352941176;0,873684210526;0,282352941176;0,666666666667;0,396694214876;0,2;0,133333333333;0,472222222222;0,621527777778;0,711709104938
62;0,605555555556;0,136253041363;0,53012246386;0,677451728356;0,8;0,99999999937;2,063268e-06;0,583333333333;0,611111111111;0,272727272727;0,854368932039;0,272727272727;0,583333333333;0,371681415929;0,2;0,116666666667;0,427777777778;0,597222222222;0,684220679012
63;0,688888888889;0,313725490196;0,615764615659;0,755667610229;0,8;0,99985355489;1,87225e-07;0,777777777778;0,666666666667;0,368421052632;0,923076923077;0,368421052632;0,777777777778;0,5;0,2;0,155555555556;0,422222222222;0,722222222222;0,766203703704
64;0,677777777778;0,194444444444;0,604210909908;0,745375087141;0,8;0,99996177356;0,002527346653;0,527777777778;0,715277777778;0,316666666667;0,858333333333;0,316666666667;0,527777777778;0,395833333333;0,2;0,105555555556;0,333333333333;0,621527777778;0,658179012346
65;0,633333333333;0,214285714286;0,558418119971;0,703777919364;0,8;0,999999930959;1,20369e-07;0,694444444444;0,618055555556;0,3125;0,89;0,3125;0,694444444444;0,431034482759;0,2;0,138888888889;0,444444444444;0,65625;0,639081790123
66;0,616666666667;0,12213740458;0,541411755637;0,688011406613;0,8;0,999999995587;4,2560914e-05;0,527777777778;0,638888888889;0,267605633803;0,844036697248;0,267605633803;0,527777777778;0,355140186916;0,2;0,105555555556;0,394444444444;0,583333333333;0,602237654321
67;0,633333333333;0,202898550725;0,558418119971;0,703777919364;0,8;0,999999930959;4,49386e-07;0,666666666667;0,625;0,307692307692;0,882352941176;0,307692307692;0,666666666667;0,421052631579;0,2;0,133333333333;0,433333333333;0,645833333333;0,642264660494
68;0,672222222222;0,173669467787;0,598450339192;0,740212330392;0,8;0,999981156818;0,004181219799;0,5;0,715277777778;0,305084745763;0,851239669421;0,305084745763;0,5;0,378947368421;0,2;0,1;0,327777777778;0,607638888889;0,637345679012
69;0,561111111111;0,038929440389;0,485340021603;0,634835951703;0,8;1;6,784115e-06;0,472222222222;0,583333333333;0,220779220779;0,815533980583;0,220779220779;0,472222222222;0,300884955752;0,2;0,094444444444;0,427777777778;0,527777777778;0,551890432099
70;0,577777777778;0,025641025641;0,502064154737;0,650886519682;0,8;0,999999999997;0,000153486465;0,416666666667;0,618055555556;0,214285714286;0,809090909091;0,214285714286;0,416666666667;0,283018867925;0,2;0,083333333333;0,388888888889;0,517361111111;0,565875771605
71;0,627777777778;0,147582697201;0,552739567924;0,698532262423;0,8;0,999999971759;3,2705462e-05;0,555555555556;0,645833333333;0,281690140845;0,853211009174;0,281690140845;0,555555555556;0,373831775701;0,2;0,111111111111;0,394444444444;0,600694444444;0,677854938272
72;0,6;0,130434782609;0,524492080282;0,67215752491;0,8;0,99999999977;1,352387e-06;0,583333333333;0,604166666667;0,269230769231;0,852941176471;0,269230769231;0,583333333333;0,368421052632;0,2;0,116666666667;0,433333333333;0,59375;0,611689814815
73;0,577777777778;0,132420091324;0,502064154737;0,650886519682;0,8;0,999999999997;1,902e-08;0,638888888889;0,5625;0,267441860465;0,86170212766;0,267441860465;0,638888888889;0,377049180328;0,2;0,127777777778;0,477777777778;0,600694444444;0,639949845679
74;0,605555555556;0,096692111959;0,53012246386;0,677451728356;0,8;0,99999999937;5,4588895e-05;0,5;0,631944444444;0,253521126761;0,834862385321;0,253521126761;0,5;0,336448598131;0,2;0,1;0,394444444444;0,565972222222;0,607445987654
75;0,622222222222;0,190476190476;0,547070807797;0,693276728566;0,8;0,999999988709;1,84298e-07;0,666666666667;0,611111111111;0,3;0,88;0,3;0,666666666667;0,413793103448;0,2;0,133333333333;0,444444444444;0,638888888889;0,687403549383
76;0,572222222222;0,13870246085;0,496480301678;0,645545514054;0,8;0,999999999999;3,105e-09;0,666666666667;0,548611111111;0,269662921348;0,868131868132;0,269662921348;0,666666666667;0,384;0,2;0,133333333333;0,494444444444;0,607638888889;0,608024691358
77;0,633333333333;0,153846153846;0,558418119971;0,703777919364;0,8;0,999999930959;4,8650074e-05;0,555555555556;0,652777777778;0,285714285714;0,854545454545;0,285714285714;0,555555555556;0,377358490566;0,2;0,111111111111;0,388888888889;0,604166666667;0,658179012346
78;0,616666666667;0,160583941606;0,541411755637;0,688011406613;0,8;0,999999995587;1,468802e-06;0,611111111111;0,618055555556;0,285714285714;0,864077669903;0,285714285714;0,611111111111;0,389380530973;0,2;0,122222222222;0,427777777778;0,614583333333;0,62962962963
79;0,6;0,154929577465;0,524492080282;0,67215752491;0,8;0,99999999977;1,13727e-07;0,638888888889;0,590277777778;0,280487804878;0,867346938776;0,280487804878;0,638888888889;0,389830508475;0,2;0,127777777778;0,455555555556;0,614583333333;0,632908950617
