i;Accuracy;Kappa;AccuracyLower;AccuracyUpper;AccuracyNull;AccuracyPValue;McnemarPValue;Sensitivity;Specificity;Pos.Pred.Value;Neg.Pred.Value;Precision;Recall;F1;Prevalence;Detection.Rate;Detection.Prevalence;Balanced.Accuracy;AUC
35;0,594444444444;0,111922141119;0,518871116442;0,666853839413;0,8;0,999999999918;2,845808e-06;0,555555555556;0,604166666667;0,25974025974;0,844660194175;0,25974025974;0,555555555556;0,353982300885;0,2;0,111111111111;0,427777777778;0,579861111111;0,617283950617
36;0,716666666667;0,247787610619;0,644846269403;0,781198655469;0,8;0,997245442641;0,025061844344;0,527777777778;0,763888888889;0,358490566038;0,866141732283;0,358490566038;0,527777777778;0,426966292135;0,2;0,105555555556;0,294444444444;0,645833333333;0,716820987654
37;0,705555555556;0,257703081232;0,633178907282;0,771021475632;0,8;0,999083606;0,002511666263;0,583333333333;0,736111111111;0,35593220339;0,876033057851;0,35593220339;0,583333333333;0,442105263158;0,2;0,116666666667;0,327777777778;0,659722222222;0,710455246914
38;0,7;0,274193548387;0,627362758361;0,765915075219;0,8;0,999490484861;0,000238563454;0,638888888889;0,715277777778;0,359375;0,887931034483;0,359375;0,638888888889;0,46;0,2;0,127777777778;0,355555555556;0,677083333333;0,739776234568
39;0,75;0,210526315789;0,680144125964;0,811429155722;0,8;0,958689979523;1;0,361111111111;0,847222222222;0,371428571429;0,841379310345;0,371428571429;0,361111111111;0,366197183099;0,2;0,072222222222;0,194444444444;0,604166666667;0,706886574074
40;0,7;0,210526315789;0,627362758361;0,765915075219;0,8;0,999490484861;0,020700273726;0,5;0,75;0,333333333333;0,857142857143;0,333333333333;0,5;0,4;0,2;0,1;0,3;0,625;0,663966049383
41;0,677777777778;0,267676767677;0,604210909908;0,745375087141;0,8;0,99996177356;4,312468e-06;0,694444444444;0,673611111111;0,347222222222;0,898148148148;0,347222222222;0,694444444444;0,462962962963;0,2;0,138888888889;0,4;0,684027777778;0,734567901235
42;0,711111111111;0,252873563218;0,639006680354;0,776116069694;0,8;0,998391591559;0,008418044065;0,555555555556;0,75;0,357142857143;0,870967741935;0,357142857143;0,555555555556;0,434782608696;0,2;0,111111111111;0,311111111111;0,652777777778;0,748263888889
43;0,75;0,285714285714;0,680144125964;0,811429155722;0,8;0,958689979523;0,233037982274;0,5;0,8125;0,4;0,866666666667;0,4;0,5;0,444444444444;0,2;0,1;0,25;0,65625;0,763020833333
44;0,683333333333;0,214876033058;0,609982286547;0,750526898482;0,8;0,999924278077;0,001478464797;0,555555555556;0,715277777778;0,327868852459;0,865546218487;0,327868852459;0,555555555556;0,412371134021;0,2;0,111111111111;0,338888888889;0,635416666667;0,682484567901
