i;Accuracy;Kappa;AccuracyLower;AccuracyUpper;AccuracyNull;AccuracyPValue;McnemarPValue;Sensitivity;Specificity;Pos.Pred.Value;Neg.Pred.Value;Precision;Recall;F1;Prevalence;Detection.Rate;Detection.Prevalence;Balanced.Accuracy;AUC
88;0,661111111111;0,173441734417;0,586961067282;0,729854557565;0,8;0,999995735305;0,000871712739;0,527777777778;0,694444444444;0,301587301587;0,854700854701;0,301587301587;0,527777777778;0,383838383838;0,2;0,105555555556;0,35;0,611111111111;0,657021604938
89;0,7;0,307692307692;0,627362758361;0,765915075219;0,8;0,999490484861;7,097908e-06;0,722222222222;0,694444444444;0,371428571429;0,909090909091;0,371428571429;0,722222222222;0,490566037736;0,2;0,144444444444;0,388888888889;0,708333333333;0,746334876543
90;0,755555555556;0,408602150538;0,686072794439;0,816420971574;0,8;0,940541969033;4,6931849e-05;0,777777777778;0,75;0,4375;0,931034482759;0,4375;0,777777777778;0,56;0,2;0,155555555556;0,355555555556;0,763888888889;0,807484567901
91;0,677777777778;0,220430107527;0,604210909908;0,745375087141;0,8;0,99996177356;0,000392205622;0,583333333333;0,701388888889;0,328125;0,870689655172;0,328125;0,583333333333;0,42;0,2;0,116666666667;0,355555555556;0,642361111111;0,68962191358
92;0,655555555556;0,138888888889;0,581232109834;0,724659811207;0,8;0,999998041455;0,003489065562;0,472222222222;0,701388888889;0,283333333333;0,841666666667;0,283333333333;0,472222222222;0,354166666667;0,2;0,094444444444;0,333333333333;0,586805555556;0,668402777778
93;0,75;0,311926605505;0,680144125964;0,811429155722;0,8;0,958689979523;0,07363827012;0,555555555556;0,798611111111;0,408163265306;0,87786259542;0,408163265306;0,555555555556;0,470588235294;0,2;0,111111111111;0,272222222222;0,677083333333;0,758294753086
94;0,627777777778;0,134366925065;0,552739567924;0,698532262423;0,8;0,999999971759;9,2517138e-05;0,527777777778;0,652777777778;0,275362318841;0,846846846847;0,275362318841;0,527777777778;0,361904761905;0,2;0,105555555556;0,383333333333;0,590277777778;0,655092592593
95;0,688888888889;0,209039548023;0,615764615659;0,755667610229;0,8;0,99985355489;0,005012287145;0,527777777778;0,729166666667;0,327586206897;0,860655737705;0,327586206897;0,527777777778;0,404255319149;0,2;0,105555555556;0,322222222222;0,628472222222;0,690779320988
96;0,722222222222;0,255952380952;0,650697876994;0,786269019652;0,8;0,995397388573;0,033894853525;0,527777777778;0,770833333333;0,365384615385;0,8671875;0,365384615385;0,527777777778;0,431818181818;0,2;0,105555555556;0,288888888889;0,649305555556;0,680362654321
97;0,683333333333;0,11214953271;0,609982286547;0,750526898482;0,8;0,999924278077;0,185326304199;0,361111111111;0,763888888889;0,276595744681;0,827067669173;0,276595744681;0,361111111111;0,313253012048;0,2;0,072222222222;0,261111111111;0,5625;0,632330246914
98;0,75;0,358974358974;0,680144125964;0,811429155722;0,8;0,958689979523;0,002869112792;0,666666666667;0,770833333333;0,421052631579;0,90243902439;0,421052631579;0,666666666667;0,516129032258;0,2;0,133333333333;0,316666666667;0,71875;0,73900462963
99;0,672222222222;0,159544159544;0,598450339192;0,740212330392;0,8;0,999981156818;0,009220239891;0,472222222222;0,722222222222;0,298245614035;0,845528455285;0,298245614035;0,472222222222;0,365591397849;0,2;0,094444444444;0,316666666667;0,597222222222;0,635609567901
100;0,755555555556;0,398907103825;0,686072794439;0,816420971574;0,8;0,940541969033;0,000163973939;0,75;0,756944444444;0,435483870968;0,923728813559;0,435483870968;0,75;0,551020408163;0,2;0,15;0,344444444444;0,753472222222;0,797646604938
