i;Accuracy;Kappa;AccuracyLower;AccuracyUpper;AccuracyNull;AccuracyPValue;McnemarPValue;Sensitivity;Specificity;Pos.Pred.Value;Neg.Pred.Value;Precision;Recall;F1;Prevalence;Detection.Rate;Detection.Prevalence;Balanced.Accuracy;AUC
35;0,45;-0,01226993865;0,375910066093;0,525763946118;0,8;1;3,3e-11;0,555555555556;0,423611111111;0,194174757282;0,792207792208;0,194174757282;0,555555555556;0,287769784173;0,2;0,111111111111;0,572222222222;0,489583333333;0,477430555556
36;0,511111111111;-0,004566210046;0,435654926701;0,586195373834;0,8;1;1,75651e-07;0,472222222222;0,520833333333;0,197674418605;0,797872340426;0,197674418605;0,472222222222;0,27868852459;0,2;0,094444444444;0,477777777778;0,496527777778;0,473186728395
37;0,516666666667;0,064516129032;0,441139739717;0,591635703246;0,8;1;5,03e-10;0,611111111111;0,493055555556;0,231578947368;0,835294117647;0,231578947368;0,611111111111;0,335877862595;0,2;0,122222222222;0,527777777778;0,552083333333;0,561535493827
38;0,466666666667;-0,025641025641;0,392096841549;0,542352357451;0,8;1;1,726e-09;0,5;0,458333333333;0,1875;0,785714285714;0,1875;0,5;0,272727272727;0,2;0,1;0,533333333333;0,479166666667;0,485243055556
39;0,488888888889;0,029535864979;0,413804626166;0,564345073299;0,8;1;2,02e-10;0,583333333333;0,465277777778;0,214285714286;0,817073170732;0,214285714286;0,583333333333;0,313432835821;0,2;0,116666666667;0,544444444444;0,524305555556;0,47299382716
40;0,511111111111;0,035087719298;0,435654926701;0,586195373834;0,8;1;4,545e-09;0,555555555556;0,5;0,217391304348;0,818181818182;0,217391304348;0,555555555556;0,3125;0,2;0,111111111111;0,511111111111;0,527777777778;0,521990740741
41;0,483333333333;0,071856287425;0,408364296754;0,558860260283;0,8;1;0;0,694444444444;0,430555555556;0,233644859813;0,849315068493;0,233644859813;0,694444444444;0,34965034965;0,2;0,138888888889;0,594444444444;0,5625;0,548225308642
42;0,533333333333;0,027777777778;0,457647642549;0,607903158451;0,8;1;2,92649e-07;0,5;0,541666666667;0,214285714286;0,8125;0,214285714286;0,5;0,3;0,2;0,1;0,466666666667;0,520833333333;0,55005787037
43;0,533333333333;0;0,457647642549;0,607903158451;0,8;1;2,709646e-06;0,444444444444;0,555555555556;0,2;0,8;0,2;0,444444444444;0,275862068966;0,2;0,088888888889;0,444444444444;0,5;0,530671296296
44;0,438888888889;0,003944773176;0,365164048297;0,514659978397;0,8;1;1e-12;0,611111111111;0,395833333333;0,201834862385;0,802816901408;0,201834862385;0,611111111111;0,303448275862;0,2;0,122222222222;0,605555555556;0,503472222222;0,507619598765
45;0,477777777778;-0,004273504274;0,402932880242;0,553366543793;0,8;1;1,162e-09;0,527777777778;0,465277777778;0,197916666667;0,797619047619;0,197916666667;0,527777777778;0,287878787879;0,2;0,105555555556;0,533333333333;0,496527777778;0,491222993827
46;0,516666666667;0,099378881988;0,441139739717;0,591635703246;0,8;1;7e-12;0,694444444444;0,472222222222;0,247524752475;0,860759493671;0,247524752475;0,694444444444;0,36496350365;0,2;0,138888888889;0,561111111111;0,583333333333;0,570119598765
47;0,483333333333;0,082840236686;0,408364296754;0,558860260283;0,8;1;0;0,722222222222;0,423611111111;0,238532110092;0,859154929577;0,238532110092;0,722222222222;0,358620689655;0,2;0,144444444444;0,605555555556;0,572916666667;0,530574845679
48;0,511111111111;0,009009009009;0,435654926701;0,586195373834;0,8;1;5,4301e-08;0,5;0,513888888889;0,204545454545;0,804347826087;0,204545454545;0,5;0,290322580645;0,2;0,1;0,488888888889;0,506944444444;0,447048611111
49;0,55;0,081632653061;0,474236053882;0,624089933907;0,8;1;2,7673e-08;0,583333333333;0,541666666667;0,241379310345;0,838709677419;0,241379310345;0,583333333333;0,341463414634;0,2;0,116666666667;0,483333333333;0,5625;0,574652777778
50;0,438888888889;-0,145124716553;0,365164048297;0,514659978397;0,8;1;6,5185e-07;0,305555555556;0,472222222222;0,126436781609;0,731182795699;0,126436781609;0,305555555556;0,178861788618;0,2;0,061111111111;0,483333333333;0,388888888889;0,43180941358
51;0,527777777778;0,074074074074;0,452136086079;0,602489610295;0,8;1;1,247e-09;0,611111111111;0,506944444444;0,236559139785;0,83908045977;0,236559139785;0,611111111111;0,341085271318;0,2;0,122222222222;0,516666666667;0,559027777778;0,546199845679
52;0,494444444444;0,00871459695;0,419253858708;0,569820989457;0,8;1;4,348e-09;0,527777777778;0,486111111111;0,204301075269;0,804597701149;0,204301075269;0,527777777778;0,294573643411;0,2;0,105555555556;0,516666666667;0,506944444444;0,497010030864
53;0,522222222222;0,069264069264;0,446633456207;0,597067119758;0,8;1;7,92e-10;0,611111111111;0,5;0,234042553191;0,837209302326;0,234042553191;0,611111111111;0,338461538462;0,2;0,122222222222;0,522222222222;0,555555555556;0,596836419753
54;0,5;0,025974025974;0,424711987901;0,575288012099;0,8;1;1,874e-09;0,555555555556;0,486111111111;0,212765957447;0,813953488372;0,212765957447;0,555555555556;0,307692307692;0,2;0,111111111111;0,522222222222;0,520833333333;0,54330632716
55;0,472222222222;0,004192872117;0,397510389705;0,547863913921;0,8;1;2e-10;0,555555555556;0,451388888889;0,20202020202;0,802469135802;0,20202020202;0,555555555556;0,296296296296;0,2;0,111111111111;0,55;0,503472222222;0,510898919753
56;0,522222222222;0,018264840183;0,446633456207;0,597067119758;0,8;1;1,26527e-07;0,5;0,527777777778;0,209302325581;0,808510638298;0,209302325581;0,5;0,295081967213;0,2;0,1;0,477777777778;0,513888888889;0,538483796296
57;0,527777777778;0,036281179138;0,452136086079;0,602489610295;0,8;1;5,8521e-08;0,527777777778;0,527777777778;0,218390804598;0,817204301075;0,218390804598;0,527777777778;0,308943089431;0,2;0,105555555556;0,483333333333;0,527777777778;0,538290895062
58;0,472222222222;-0,008492569002;0,397510389705;0,547863913921;0,8;1;7,47e-10;0,527777777778;0,458333333333;0,19587628866;0,795180722892;0,19587628866;0,527777777778;0,285714285714;0,2;0,105555555556;0,538888888889;0,493055555556;0,504918981481
59;0,511111111111;0,022222222222;0,435654926701;0,586195373834;0,8;1;1,6062e-08;0,527777777778;0,506944444444;0,211111111111;0,811111111111;0,211111111111;0,527777777778;0,301587301587;0,2;0,105555555556;0,5;0,517361111111;0,554398148148
60;0,511111111111;-0,018518518519;0,435654926701;0,586195373834;0,8;1;5,43687e-07;0,444444444444;0,527777777778;0,190476190476;0,791666666667;0,190476190476;0,444444444444;0,266666666667;0,2;0,088888888889;0,466666666667;0,486111111111;0,521122685185
61;0,527777777778;0,022988505747;0,452136086079;0,602489610295;0,8;1;1,92611e-07;0,5;0,534722222222;0,211764705882;0,810526315789;0,211764705882;0,5;0,297520661157;0,2;0,1;0,472222222222;0,517361111111;0,497010030864
62;0,522222222222;0,044444444444;0,446633456207;0,597067119758;0,8;1;1,0962e-08;0,555555555556;0,513888888889;0,222222222222;0,822222222222;0,222222222222;0,555555555556;0,31746031746;0,2;0,111111111111;0,5;0,534722222222;0,513020833333
63;0,55;0,105960264901;0,474236053882;0,624089933907;0,8;1;1,973e-09;0,638888888889;0,527777777778;0,252747252747;0,85393258427;0,252747252747;0,638888888889;0,362204724409;0,2;0,127777777778;0,505555555556;0,583333333333;0,577546296296
