Careless;HE01_01_r;HE01_09_r;HE01_10_r;HE01_12_r;HE01_14_r;HE01_15_r;HE01_19_r;HE01_20_r;HE01_21_r;HE01_24_r;HE01_26_r;HE01_28_r;HE01_30_r;HE01_31_r;HE01_32_r;HE01_35_r;HE01_41_r;HE01_42_r;HE01_44_r;HE01_46_r;HE01_48_r;HE01_49_r;HE01_52_r;HE01_53_r;HE01_55_r;HE01_56_r;HE01_57_r;HE01_59_r;HE01_60_r;HE01_02;HE01_03;HE01_04;HE01_05;HE01_06;HE01_07;HE01_08;HE01_11;HE01_13;HE01_16;HE01_17;HE01_18;HE01_22;HE01_23;HE01_25;HE01_27;HE01_29;HE01_33;HE01_34;HE01_36;HE01_37;HE01_38;HE01_39;HE01_40;HE01_43;HE01_45;HE01_47;HE01_50;HE01_51;HE01_54;HE01_58;time_p1;time_p2;time_p3;time_p4;time_p5;time_p6;sex;age;SO04;SO06;longstr;avgstr;longstr1;longstr6;longstrDiff;irvTotal;irv1;irv6;irvDiff;res_mahad;res_psycsyn;res_evenodd;res_u3poly
0;2;4;2;4;4;4;3;2;5;2;4;3;3;4;5;3;3;3;5;4;2;2;3;4;2;3;4;3;3;3;4;4;4;4;2;4;4;3;4;3;4;3;4;3;3;4;3;3;4;3;4;3;2;3;3;5;2;4;4;3;72062,5;79959;66873;69443,33;74455,5;72674;1;66;1;5;4;1,33333333333333;4;3;1;0,907439434719263;0,849836585598797;0,737864787372622;0,111971798226176;53,2229627073887;0,0855816496101822;0,68800829745355;0,1217
0;3;4;4;5;4;4;1;3;5;5;2;4;3;4;4;3;2;4;1;3;5;3;5;2;4;2;3;4;5;4;2;4;1;3;4;3;4;3;3;4;3;3;1;4;2;2;4;4;5;4;4;3;4;5;3;1;2;3;4;3;65861;80574,25;78854,75;75278;64377,78;74336;2;42;1;5;3;1,33333333333333;2;2;0;1,17121791842056;1,03279555898864;1,15950180872841;-0,126706249739761;68,6668225437193;-0,161135167397115;0,851604610251651;0,1484
1;4;1;1;1;1;2;1;1;2;4;4;4;5;4;5;4;3;3;4;2;4;4;3;4;3;3;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;3;1;2;2;4;4;2;2;3;3;3;2;1;3;2;3;3;3;22636;13116;10823;10911;12282;10796;1;36;1;3;13;2,22222222222222;9;3;6;1,37891712201224;0,948683298050514;0,707106781186548;0,241576516863966;117,849824722755;0,206718881542811;0,0998359380521757;0,3221
0;1;3;4;5;5;2;4;5;5;5;5;4;5;2;5;4;1;5;5;3;5;1;4;1;5;3;4;4;5;4;2;4;1;5;5;3;3;1;4;3;5;5;1;1;2;1;3;4;5;2;5;4;4;5;4;4;4;3;5;3;45556,67;83843,22;45022,86;50872,5;46680;64564,61;2;61;1;4;4;1,27659574468085;2;2;0;1,5348126001288;1,42984070596848;1,41813649241218;0,0117042135563046;58,6700160397309;-0,366369433855018;0,964953934576994;0,254
0;5;5;4;2;5;5;4;2;3;5;5;4;4;5;3;4;2;3;5;2;5;5;4;3;5;3;5;4;4;3;2;5;2;4;3;3;3;4;3;2;3;4;1;4;3;3;4;4;3;2;4;4;1;5;3;4;1;3;4;3;64774,44;82713,75;58860;57365,71;61788,75;68576,67;2;58;1;4;3;1,2;2;2;0;1,1960386593151;1,26491106406735;0,966091783079296;0,298819280988056;63,8601375260406;-0,464384337750697;0,602291710452775;0,1892
0;2;3;2;5;4;3;2;3;3;4;2;2;3;4;4;2;2;5;2;2;4;3;2;3;2;3;2;3;4;2;3;2;1;2;4;3;4;2;4;2;4;2;2;1;2;4;3;2;4;1;4;3;1;4;3;2;2;3;3;2;46620;54549;45381;41326;45735;55864;2;62;2;3;3;1,27659574468085;2;2;0;1,01123630772263;1,03279555898864;0,737864787372622;0,294930771616023;53,7154124212487;-0,126712328767123;0,534436147288472;0,1313
0;1;4;3;2;2;4;2;1;5;3;3;3;4;1;1;2;2;5;3;2;4;3;3;2;1;2;4;3;2;5;4;4;4;4;3;2;2;2;1;4;4;4;2;2;4;4;4;3;3;4;3;4;4;3;4;4;2;4;4;2;40876;38912;34280;28480;27929;31914;1;48;1;6;4;1,33333333333333;4;2;2;1,06828972561431;1,07496769977314;0,97182531580755;0,10314238396559;49,6112200575404;-0,401874316647649;0,954795030559604;0,2018
1;3;2;4;4;3;3;3;3;5;3;4;4;4;4;4;3;3;3;4;3;3;3;5;2;3;3;4;4;4;4;3;4;3;3;4;4;2;3;3;2;3;4;2;3;2;2;2;3;3;4;4;4;3;3;4;2;3;2;4;3;28058;31486;29717;30187;28825;33639;1;52;1;4;8;2;3;2;1;0,79172985177527;0,699205898780101;0,966091783079296;-0,266885884299195;25,8592987932695;-0,473300794794712;0,876524098872525;0,0552
1;3;2;5;2;5;5;3;4;5;3;4;5;5;5;5;5;2;2;5;3;3;1;4;4;5;4;5;5;2;4;2;4;3;4;5;4;4;5;3;4;1;4;4;4;3;2;4;4;3;5;5;1;1;5;5;4;4;3;5;3;40276;43899;39624;35833;35341,11;51290;1;53;1;4;3;1,22448979591837;2;2;0;1,42961019538001;1,17378779077727;1,34989711542111;-0,176109324643838;55,4487203833964;-0,381957100571848;0,281343500851625;0,2151
1;4;2;2;5;4;2;2;4;5;5;4;2;4;5;2;4;4;2;4;2;5;4;2;4;2;4;4;5;5;4;2;2;3;2;4;2;5;5;2;4;2;2;4;2;2;4;4;2;4;4;4;2;2;4;2;4;2;2;2;1;45365;42977,78;40832;44967,78;43255,56;46333;1;52;1;3;3;1,5;2;3;-1;1,18595833617427;0,994428926011753;1,10050493461461;-0,106076008602859;50,9301748454146;-0,658140197899295;0,742435081360248;0,1681
0;4;4;3;5;3;4;3;4;5;4;5;4;5;4;4;3;2;4;5;4;4;4;5;2;5;3;4;4;5;4;5;4;1;2;5;5;2;2;3;4;3;4;2;4;2;4;3;3;5;4;4;2;3;4;3;4;4;4;5;2;39150;49193;40313;40939;37047;43657;1;67;1;5;3;1,25;2;3;-1;1,21606478417971;1,49443411809733;1,43372087784044;0,0607132402568886;43,7269719658364;-0,658499344493986;0,551684996596299;0,1207
0;4;2;4;3;5;2;4;4;3;3;4;3;2;3;4;5;4;3;5;2;3;2;3;5;3;5;2;3;4;5;1;3;3;2;3;4;5;3;2;4;3;3;2;3;2;5;2;2;3;3;5;1;2;4;2;3;5;3;2;4;34759;33461;28763,75;27815,56;31049;32047,5;1;30;1;3;3;1,30434782608696;2;2;0;1,11220755694138;1,19721899973786;1,07496769977314;0,122251299964725;44,4756427005735;-0,52470724966961;0,983820229532658;0,1922
1;4;3;5;1;5;5;5;4;5;1;5;2;5;5;5;2;1;2;5;5;4;5;5;1;2;2;1;5;1;1;4;5;1;2;5;5;2;5;3;1;2;5;4;1;2;1;2;4;1;5;5;1;2;4;5;1;3;1;2;5;47774;56759;42868;44447;41079;52667,78;2;56;1;3;4;1,30434782608696;2;2;0;1,67829278335655;1,72884033065199;1,82878222991269;-0,0999418992607017;111,819898333071;-0,788506678639105;0,933454351384022;0,4475
0;5;1;2;4;4;2;1;1;5;3;2;4;3;2;3;4;2;2;4;3;5;3;2;4;5;2;4;4;5;2;1;4;3;5;4;4;5;5;5;2;2;2;3;2;1;2;2;2;5;4;4;4;4;5;3;5;2;4;5;2;90520,6;76049;65124,55;60834,2;64364;77314,44;1;72;1;5;6;1,36363636363636;2;3;-1;1,33657797302144;1,49443411809733;1,41813649241218;0,07629762568515;79,0309043594905;-0,272910043899599;0,648404127899054;0,214
1;3;2;3;3;2;4;2;4;5;5;5;5;4;4;4;2;2;3;3;5;4;3;3;3;4;3;3;3;4;5;4;5;3;2;5;5;2;5;3;3;3;5;2;3;4;2;4;4;2;5;4;1;4;5;3;4;4;2;4;4;60067,78;56203,33;46686,25;51225,71;47395,56;66546,25;1;72;1;5;4;1,25;2;2;0;1,19733696978296;1,10050493461461;0,737864787372622;0,36264014724199;54,7492145667958;-0,482111905071595;0,789145219284843;0,1779
1;1;3;1;5;5;2;3;3;3;4;4;3;3;4;3;4;2;3;4;3;4;3;4;3;1;3;4;4;5;4;1;4;2;4;4;4;3;2;1;2;3;4;3;2;2;2;3;3;5;4;5;4;3;4;3;3;4;4;3;2;50810;54166;45315,56;51702;38429;51450;1;47;1;3;4;1,36363636363636;3;3;0;1,08025420737083;1,26491106406735;1,15950180872841;0,105409255338946;43,7087416323975;-0,312884068193716;0,87884433490328;0,1133
0;5;2;2;5;4;2;4;3;2;4;4;3;3;4;4;4;3;3;5;3;2;5;4;5;4;3;2;4;5;5;2;3;4;4;4;4;4;4;4;4;3;2;3;5;2;4;3;4;5;4;5;3;4;4;2;5;4;2;2;3;99052,56;69458,89;55745,56;69829;66198;80498,75;1;57;1;6;7;1,27659574468085;6;2;4;1,16395973293195;1,17851130197758;0,918936583472681;0,259574718504898;51,0376062131399;-0,361504597886711;0,982129980745759;0,1688
1;4;3;3;5;5;2;2;4;5;5;5;4;5;5;5;3;2;4;5;3;5;4;5;2;4;3;5;4;5;5;2;5;1;5;5;3;2;1;5;2;4;5;4;4;3;2;4;3;5;3;4;2;3;5;4;3;3;2;4;1;89684,44;93407,14;46476,67;56544,44;62661,2;63077;1;65;1;3;3;1,27659574468085;3;2;1;1,39369038217099;1,50554530541816;1,19721899973786;0,308326305680297;47,6146913219793;-0,683740134692661;0,646232424241971;0,1767
0;5;2;4;5;3;2;3;4;5;3;4;3;4;2;4;2;2;4;2;2;3;2;4;2;4;3;4;3;5;4;4;4;2;5;4;4;4;3;4;3;2;3;2;4;3;2;3;4;5;4;4;2;3;4;4;3;3;2;4;2;116199,65;109911,44;92230,4;99652,75;94106,3;110925,39;2;77;1;5;4;1,3953488372093;3;2;1;1,03211154304568;1,26491106406735;0,97182531580755;0,293085748259802;45,2637666383567;-0,365088563697734;0,621585319198029;0,0903
0;4;3;4;3;3;2;3;4;5;4;2;4;4;4;4;4;3;2;4;2;3;3;3;4;4;3;3;3;2;3;4;3;2;2;4;3;4;4;3;3;2;3;3;2;2;3;3;3;3;3;3;2;3;3;4;4;2;3;4;2;106699,4;86555,56;82833,75;69405;75526;90905,3;1;67;1;5;3;1,3953488372093;2;2;0;0,762837403353298;0,788810637746616;0,737864787372622;0,0509458503739937;36,4930743077836;0,0814507988937161;0,438206931138529;0,0545
1;3;2;4;5;4;3;2;2;5;5;5;3;5;4;5;5;2;3;3;2;5;2;1;1;5;4;4;4;5;4;1;2;3;4;3;3;4;1;2;2;2;5;2;3;2;4;2;4;1;5;5;3;4;4;4;5;4;3;5;2;65303,33;70767,78;55905;61624;55944,44;52413;1;53;1;3;4;1,33333333333333;2;4;-2;1,34657968058269;0,994428926011753;1,61932770686548;-0,624898780853729;87,8582949062944;-0,178210833944119;0,768070795231631;0,2104
1;5;3;5;2;4;3;3;4;4;3;5;5;3;4;5;2;2;4;4;4;2;4;5;2;4;3;3;3;2;4;2;4;2;2;5;4;3;5;5;4;4;4;2;4;4;2;4;4;1;4;4;1;3;5;3;4;3;2;2;5;40930;36701,11;45453;39090;39633;52882;2;56;1;3;3;1,17647058823529;2;2;0;1,21327404089311;1,3984117975602;1,19721899973786;0,201192797822337;47,9337620490241;-0,578710342379811;0,898013197778257;0,1893
1;5;5;3;2;4;2;4;2;5;5;2;4;3;4;2;3;2;4;4;3;5;4;4;2;5;3;4;4;2;3;5;4;2;2;5;3;3;5;4;3;4;4;5;4;4;1;5;4;3;5;2;1;2;4;5;3;2;4;2;2;45357;47920;32482;51272,2;43297,5;42822,5;1;35;1;4;3;1,2;2;3;-1;1,26178064475575;1,44913767461894;1,07496769977314;0,374169974845804;54,6889537761843;-0,687535246107571;0,725610750304907;0,2258
1;4;5;2;5;2;4;2;4;5;5;3;4;4;5;5;3;2;4;4;4;5;4;2;3;5;4;5;5;5;2;3;2;1;4;4;4;2;5;4;3;4;2;2;4;2;1;5;4;5;4;4;4;4;4;4;3;4;4;4;3;66748,28;58448;57434,44;42394,44;38750;56748;1;36;1;3;5;1,30434782608696;3;2;1;1,2838633434855;1,25166555703457;1,34989711542111;-0,0982315583865332;65,2072191897945;0,332267857423371;0,93515088552474;0,2011
0;3;4;1;2;4;3;4;3;5;5;1;1;2;4;2;5;4;4;4;1;2;3;1;4;4;2;5;5;5;2;2;1;4;4;4;1;4;5;3;4;4;3;3;4;1;4;5;1;3;3;5;4;2;4;4;4;4;3;2;1;103029,86;111957,14;79658,57;100185,3;91001,56;88903,5;2;34;1;1;4;1,42857142857143;3;4;-1;1,34657968058269;1,3984117975602;1,3984117975602;0;75,1986878158924;-0,566553625413838;0,988866553564433;0,2963
1;5;2;4;5;5;4;3;4;5;5;5;5;5;5;5;3;1;5;5;5;5;2;5;1;3;2;2;3;5;4;4;5;1;2;5;2;2;5;3;2;5;5;1;2;2;1;4;4;4;2;4;3;1;5;4;4;1;2;4;4;57345,56;59985;46398;51188,75;64625,44;91552,33;2;34;1;3;5;1,2;2;3;-1;1,49679506954893;1,56347191994114;1,3703203194063;0,193151600534846;84,7603444538685;-0,720617625561168;0,782508786935559;0,2848
0;3;1;5;1;1;1;3;1;5;5;5;4;5;3;4;4;2;1;2;3;4;4;3;3;4;3;4;5;1;5;1;4;4;3;5;5;5;1;2;5;5;5;4;1;3;4;5;5;3;3;5;2;3;3;4;4;4;3;2;4;76947;98967,75;71969,25;73005,56;52501,11;80417;1;35;1;3;3;1,33333333333333;3;3;0;1,42456257534495;1,57762127549323;1,13529242439509;0,442328851098138;116,53518051122;-0,0634317427732713;0,101040869157178;0,3064
0;4;3;3;2;5;2;2;4;4;3;3;2;4;4;3;5;3;4;4;1;5;5;1;3;3;3;2;4;5;4;1;2;4;4;3;3;5;5;3;4;3;3;4;2;2;4;2;3;4;5;5;2;2;3;1;5;4;3;5;2;67911,11;53474;48108,89;53040;56316,67;76846,55;1;37;1;6;4;1,27659574468085;4;2;2;1,22128023963741;0,994428926011753;1,28668393770792;-0,292255011696166;58,1977189754092;-0,533322693265553;0,954363399516273;0,1896
0;4;2;3;4;5;3;2;4;4;4;4;2;4;4;4;5;3;4;4;2;3;3;2;4;4;5;4;4;4;3;2;3;4;4;4;5;4;4;2;3;3;2;4;4;2;3;2;3;5;4;5;2;2;4;3;4;4;2;4;3;45152;44342;35574,44;40045;39776;45862;1;42;1;3;4;1,27659574468085;3;2;1;1,04300196900324;0,966091783079296;0,966091783079296;0;31,6049420624939;-0,676632341305974;0,96860928729175;0,1137
1;2;4;5;1;3;4;5;5;4;2;3;1;5;4;5;5;5;5;5;5;4;5;5;5;4;5;4;5;1;5;2;3;3;1;1;2;5;4;2;1;1;2;1;4;2;5;1;2;5;2;2;1;1;2;1;2;5;2;2;2;22237;24040;18524,44;16823,33;18902;12783,33;2;54;1;3;4;1,57894736842105;2;2;0;1,38759638541384;1,34989711542111;1,19721899973786;0,152678115683241;118,343728412887;-0,376286168321854;0,710509257975761;0,4537
0;1;5;3;5;3;2;4;3;5;5;5;2;5;3;5;4;1;5;4;3;5;1;1;2;3;4;5;4;5;5;5;3;1;5;3;3;4;1;1;1;5;3;5;1;4;3;5;4;5;3;3;5;1;4;5;4;3;5;5;3;34440;38788;37411,11;39162,22;33547,78;58495,11;2;50;1;3;3;1,2;3;2;1;1,5458162965239;1,57762127549323;1,59513148186739;-0,0175102063741555;73,5010688191373;0,00960502974210069;0,945214923170877;0,3289
1;4;2;3;5;2;3;4;3;2;2;4;5;3;5;2;1;2;2;2;4;4;2;4;2;4;4;2;2;4;3;3;3;2;2;3;2;4;3;2;5;2;4;4;3;2;4;3;2;4;3;4;2;4;5;2;3;3;1;3;3;18016;15184;11149;13360;11590;11144;1;64;1;3;4;1,25;3;2;1;1,04948198144538;0,674948557710553;1,05934990547138;-0,384401347760827;84,1105285694334;0,0454096115452342;0,718181840791408;0,1803
0;2;2;3;5;5;5;3;2;5;2;3;5;2;5;5;2;1;5;5;3;3;1;4;1;3;5;5;3;5;4;3;2;1;3;3;5;1;1;3;1;1;5;1;1;3;3;4;4;5;4;5;4;4;5;4;1;2;4;4;2;117968,11;126335,85;86522,72;90673,75;94965,15;87985,89;2;65;1;5;5;1,27659574468085;2;2;0;1,47397383628628;1,13529242439509;1,42984070596848;-0,294548281573388;99,4983610680907;-0,54983333894099;0,936254671210266;0,3058
1;4;4;4;5;4;4;2;4;5;4;3;5;4;5;5;3;3;5;4;4;5;3;5;2;4;3;4;4;5;3;4;5;1;1;5;5;4;4;4;3;5;5;1;3;4;1;4;4;5;5;3;2;4;5;4;1;2;2;5;4;39301;42056;32440;33996;30730;46955;1;41;1;4;2;1,22448979591837;2;1;1;1,40660267078032;1,63299316185545;1,34989711542111;0,283096046434346;63,0769102532315;-0,554430037615399;0,89268790203545;0,2283
0;4;2;2;5;4;4;4;4;4;5;3;2;5;3;3;4;4;4;4;2;5;2;2;5;3;4;4;4;5;4;2;3;3;5;4;3;5;5;2;4;3;3;4;5;1;5;3;1;5;2;4;2;1;4;3;5;2;2;5;1;66987,45;82149,8;49066;47250;63338,55;75173,6;1;55;1;6;3;1,22448979591837;2;2;0;1,30827440581246;0,966091783079296;1,33749350984926;-0,371401726769963;43,2808062755353;-0,518625532296433;0,958902894745255;0,2049
0;3;3;2;3;3;3;3;4;4;3;5;1;4;3;2;4;4;4;4;2;3;3;2;3;5;1;2;3;2;3;3;3;4;2;3;3;4;2;4;3;3;4;3;2;4;3;4;3;1;3;4;3;3;1;4;4;3;4;2;3;9999;11111;9128;8288;8136;8735;1;54;1;3;4;1,5;4;2;2;0,929582860096565;0,567646212197547;1,15950180872841;-0,591855596530859;71,2463186136602;-0,311734956951542;-0,151890655946068;0,1685
0;4;1;3;5;5;1;1;3;5;5;5;5;5;1;5;1;1;3;5;5;1;2;5;3;3;1;3;3;5;5;3;5;1;5;5;5;3;3;1;1;3;5;4;5;3;5;3;4;5;5;5;5;4;5;3;5;4;3;5;3;67937;60800;44282;47821;62685,55;46297,78;2;47;1;4;5;1,27659574468085;4;3;1;1,60155291870498;1,52388392675499;1,33333333333333;0,190550593421662;97,8412077882176;-0,289436027374369;0,727967286756459;0,349
0;1;2;3;5;4;4;2;4;3;4;4;4;4;3;5;2;2;2;5;1;3;1;4;3;2;4;4;4;4;4;3;5;3;3;3;5;4;2;3;4;2;5;3;4;3;4;2;3;5;1;4;3;2;4;4;4;4;2;4;2;69900;66711;48396,67;67759;50085;70167;2;48;1;3;5;1,25;3;5;-2;1,15408877646167;0,918936583472681;0,849836585598797;0,069099997873884;49,7964918451156;-0,194592288154471;0,515939560176829;0,1555
0;3;4;3;5;2;3;4;3;5;4;3;4;4;5;4;2;2;4;4;3;5;5;5;2;3;3;4;3;5;2;4;4;3;4;5;3;2;4;3;5;4;5;3;1;4;2;2;4;5;4;3;3;3;2;4;4;2;2;2;1;53197;58335;42969;44712;46846;48316,67;2;76;1;5;3;1,30434782608696;2;2;0;1,16577851585222;0,948683298050514;1,03279555898864;-0,0841122609381306;70,4066033080836;-0,573668793652789;0,367493456321842;0,1784
0;1;3;1;5;3;3;2;3;5;4;4;4;5;4;3;4;4;4;4;2;4;4;4;3;3;3;4;5;5;3;4;4;2;5;3;5;5;1;2;3;4;3;4;1;3;5;4;3;5;3;5;4;3;3;3;4;3;4;3;1;80736;92025,25;75529,75;70680,6;69512;82602,1;1;75;1;5;4;1,27659574468085;2;4;-2;1,21942841106705;1,10050493461461;1,05934990547138;0,0411550291432317;47,1418684260186;-0,0344507703036126;0,795107036075104;0,1706
0;3;4;4;4;5;1;2;3;5;5;5;3;4;5;5;4;2;3;5;1;5;4;3;2;1;5;3;4;5;5;2;3;2;4;5;5;4;3;5;3;3;3;4;5;2;3;3;3;4;5;5;1;3;5;3;4;3;2;5;1;40042;41564;39044;37055;32893;43697;1;61;1;5;2;1,17647058823529;2;2;0;1,39520972240431;1,33749350984926;1,56702123647242;-0,229527726623163;59,6602962912413;-0,432665339522519;0,86095708337527;0,1877
1;1;2;3;2;3;4;4;3;4;4;4;4;4;2;3;2;2;3;4;3;4;4;4;2;1;2;3;4;3;4;4;4;1;5;4;3;2;2;3;3;2;4;2;2;3;3;2;3;3;4;3;2;4;3;3;4;3;3;4;2;44000;43594,44;32277;37848,89;39912,22;44786,67;2;67;1;5;4;1,30434782608696;3;2;1;0,938805588076355;1,15950180872841;1,03279555898864;0,126706249739761;42,5528414041061;-0,737948121657277;0,876952648395531;0,0925
1;4;3;4;5;4;4;4;4;5;2;4;4;4;4;4;3;2;3;4;2;3;4;5;2;4;3;4;3;5;4;4;5;1;5;4;4;2;3;4;2;4;4;2;4;3;3;4;4;5;4;4;4;3;4;5;3;4;4;5;4;83753;91938,89;74131;85810,15;83571,45;88767;2;78;1;5;3;1,27659574468085;2;1;1;1,15604527505029;1,34989711542111;1,3703203194063;-0,0204232039851919;29,6276981907183;-0,735243934646666;0,906059932644992;0,1167
1;1;2;3;5;4;3;3;3;5;5;3;3;4;3;3;3;3;5;4;3;4;3;3;4;2;3;4;4;5;3;4;4;3;4;3;4;3;4;2;3;4;3;2;3;3;4;3;3;5;3;4;2;3;3;3;4;4;3;5;2;46280;43913,75;42894;38130;37173,33;47991;2;58;1;3;5;1,36363636363636;2;3;-1;0,964189305556307;0,674948557710553;1,15950180872841;-0,484553251017853;34,5516239990436;-0,311532470587017;0,967687931933317;0,0891
1;5;2;3;5;4;1;3;2;3;4;4;2;4;5;5;4;4;4;4;3;4;5;5;2;5;4;2;5;5;4;2;4;2;4;4;4;4;5;3;4;3;4;4;3;3;4;3;3;5;4;5;3;3;5;2;4;4;2;4;1;66537;60245;62242,22;54534,44;45321;51728;1;54;1;4;4;1,30434782608696;4;3;1;1,25268074126971;1,13529242439509;1,3703203194063;-0,235027895011204;45,9191225040299;-0,170661796931869;0,714371625595449;0,1425
0;3;4;4;5;4;3;2;4;5;4;4;5;4;4;5;2;2;5;4;3;4;2;5;2;5;4;3;3;4;4;5;4;3;4;3;4;3;2;2;2;3;4;2;4;3;2;4;3;4;4;5;3;2;4;3;2;3;3;3;2;93033,2;113634,7;82224,8;82134,44;76894,17;88496,3;2;68;1;5;3;1,22448979591837;2;1;1;1,06762845057378;0,966091783079296;0,966091783079296;0;38,366456814052;-0,636501318593629;0,703873494110712;0,1187
0;5;2;3;4;5;3;3;3;4;4;4;4;4;4;4;5;3;4;5;5;3;5;5;2;5;2;4;5;5;5;2;4;2;4;5;4;4;5;4;4;4;4;4;4;3;3;2;4;4;5;4;3;4;4;3;4;5;3;4;3;70014;70991,25;53164;81139,55;61754;65097;2;46;1;3;4;1,2;2;2;0;1,25448348476946;1,34989711542111;1,34989711542111;0;36,0381289257516;-0,255553997002252;0,595732378053894;0,1184
1;4;2;4;2;4;4;4;3;4;4;4;3;4;4;4;3;4;2;4;3;4;2;4;4;4;4;2;4;4;4;4;4;3;2;4;4;4;4;4;4;2;4;3;4;2;4;4;4;2;2;4;2;3;4;4;4;1;2;4;2;74591;69851;54238;62070;59288,89;72417,78;2;83;1;5;3;1,5;3;3;0;0,969011378079462;0,948683298050514;0,843274042711568;0,105409255338946;38,1802186321689;0,249752575293932;0,265577057995172;0,0938
1;4;4;5;3;3;4;4;4;4;3;5;5;4;4;4;2;1;3;2;4;5;4;5;3;5;4;1;5;3;4;4;4;1;5;4;4;1;4;4;2;2;5;4;4;5;3;4;3;5;4;3;4;3;4;4;4;1;4;3;3;91278,89;110168,5;82218,55;84314,6;87537,95;102747,15;2;78;1;5;5;1,27659574468085;3;2;1;1,27381272958646;1,44913767461894;1,34989711542111;0,0992405591978383;62,6972507692109;-0,739923889687851;0,78274703906956;0,2159
0;2;4;3;2;4;4;3;3;4;3;3;3;3;3;4;3;3;2;4;3;3;1;3;2;3;3;4;3;5;5;3;3;3;3;3;4;4;4;4;4;3;4;3;1;3;2;4;4;3;3;4;3;4;3;3;4;3;3;3;3;93782,3;68611;64225;68040;72467,25;77575;1;44;1;3;5;1,62162162162162;5;3;2;0,804471964236752;0,823272602348565;0,788810637746616;0,0344619646019491;36,3111746108627;0,0428983099685726;0,862098418918007;0,0682
1;2;2;4;4;4;2;4;2;4;3;2;4;4;4;4;4;2;4;4;2;3;2;4;2;4;3;4;3;4;3;2;4;2;3;4;4;4;3;3;4;3;3;2;4;2;2;4;3;4;4;4;2;3;3;4;3;3;2;3;3;48607;51020;37070;41681,11;37486,67;53012,5;2;65;1;4;6;1,30434782608696;3;2;1;0,852215457757414;0,918936583472681;0,699205898780101;0,219730684692581;35,6382740057664;-0,365224204637251;-0,171784102988566;0,0485
0;2;3;2;2;4;3;2;4;3;4;4;4;3;2;4;2;2;4;4;3;4;3;4;2;3;4;3;3;4;4;2;4;2;2;4;4;4;3;3;4;3;4;2;3;3;4;4;4;4;4;4;3;3;4;3;3;2;3;3;2;73067,78;62312,86;63961,11;56079,6;40766;49043,33;2;62;1;3;6;1,36363636363636;2;2;0;0,820637756676852;0,948683298050514;0,674948557710553;0,273734740339961;32,4529742368324;-0,192230390097493;-0,155422084602165;0,0511
1;2;3;3;4;4;3;4;4;5;3;5;3;5;3;5;2;2;4;5;3;4;3;3;1;4;4;4;4;5;4;4;4;2;3;2;5;4;4;4;2;3;5;2;2;4;2;5;4;1;4;4;4;3;4;3;4;4;4;5;2;69139;77821;54760;59395;47363;75246;2;69;1;5;5;1,33333333333333;4;5;-1;1,185005184856;0,966091783079296;1,3984117975602;-0,432320014480906;56,88658378066;-0,186217243025286;0,55394588387307;0,153
1;4;2;5;5;5;2;3;3;2;3;4;3;4;5;5;4;3;1;4;2;2;1;2;2;5;3;3;3;5;5;2;3;3;2;4;4;3;3;1;3;1;3;3;2;2;4;3;4;4;3;4;1;1;3;2;3;3;2;3;4;34641,11;32687;27164;33115;28590;36314;2;53;1;3;3;1,27659574468085;3;2;1;1,1511477936989;1,24721912892465;1,13529242439509;0,111926704529554;61,5812607669674;-0,297278969289105;0,932630827062059;0,1668
0;4;2;2;5;4;4;5;4;5;3;4;5;4;5;5;3;5;5;5;3;4;4;5;2;5;4;4;4;5;4;3;4;2;5;4;5;4;4;3;5;5;5;4;5;4;2;4;3;5;4;4;3;4;4;4;3;2;4;5;2;95222,45;97309,61;69428;83034,67;65125,3;95757,61;1;68;1;5;4;1,33333333333333;2;4;-2;1,3740944629902;1,05934990547138;1,42984070596848;-0,370490800497101;56,2775066658401;0;0,582580518855778;0,161
1;3;3;4;1;2;2;1;2;2;3;2;4;2;4;2;2;2;4;3;2;4;2;3;3;3;3;2;4;2;4;2;4;2;4;4;4;4;4;3;3;2;3;4;4;3;4;4;2;4;4;2;4;4;3;2;3;2;4;3;3;43813,33;37795;36886;34958;33256,67;37116,67;1;41;1;6;5;1,42857142857143;3;5;-2;0,857008329502204;0,918936583472681;0,632455532033676;0,286481051439006;50,1648585998607;0,0419713852695442;-1;0,1271
0;5;2;4;4;4;2;4;4;3;3;5;4;4;5;4;4;2;3;5;4;3;5;5;4;5;3;5;4;5;4;2;4;1;4;4;4;4;5;3;3;3;4;2;1;2;3;3;3;5;5;5;2;4;5;3;5;4;2;3;3;62975,89;102412,25;65406,67;57495,55;59641,25;63231,25;2;45;1;3;4;1,25;4;1;3;1,25718275305394;1,33333333333333;0,875595035770913;0,45773829756242;45,8781690448749;-0,353919198648283;0,946181645466757;0,1418
0;3;3;3;3;5;2;2;3;4;3;5;5;5;3;3;2;2;3;5;3;4;3;5;2;5;3;5;4;5;4;4;5;1;5;3;4;3;3;3;2;3;4;3;3;3;1;3;3;2;4;4;2;1;4;3;3;4;2;5;1;78359,45;83052;82860,6;79461,2;68021,85;86448,1;1;62;1;3;5;1,36363636363636;2;2;0;1,16976988417419;1,17851130197758;1,44913767461894;-0,270626372641365;46,2447137989003;-0,6326021814912;0,599915061937162;0,1443
