longstr;avgstr;longstr1;longstr6;longstrDiff;irvTotal;irv1;irv6;irvDiff;res_mahad;res_psycsyn;res_evenodd;res_u3poly
5;1,25;2;3;-1;1,24362782595579;1,03279555898864;1,10050493461461;-0,0677093756259675;55,5057464559728;-0,171196170260884;0,883079574563702;0,1626
7;1,66666666666667;4;2;2;1,63333909834103;1,95789002074512;1,52388392675499;0,434006093990127;95,1942549580711;-0,559838549021696;0,927929803601519;0,3881
4;1,33333333333333;2;3;-1;1,35254520481699;1,25166555703457;1,17851130197758;0,0731542550569932;56,3714244191049;-0,185254863392096;0,353473404901118;0,1873
5;1,25;3;2;1;1,08456036551253;1,24721912892465;1,07496769977314;0,172251429151507;31,0188670072242;-0,470681254202747;0,657082040952254;0,0812
4;1,30434782608696;1;4;-3;1,29000941616149;1,3984117975602;1,17851130197758;0,219900495582623;38,1368984446734;-0,46088240084927;0,719861383397271;0,1631
3;1,3953488372093;1;3;-2;1,15408877646167;0,788810637746616;1,35400640077266;-0,565195763026044;50,0026525223657;-0,287758346581876;0,904219673847944;0,1943
3;1,25;3;2;1;1,06881845107386;1,15950180872841;1,13529242439509;0,0242093843333122;34,3918362089033;-0,322203242121214;0,643318207928951;0,097
3;1,36363636363636;2;2;0;1,14227941410454;1,07496769977314;1,28668393770792;-0,211716237934779;42,6086821109098;-0,335945130427213;0,822644215084295;0,1614
4;1,2;2;2;0;1,00843896817922;0,948683298050514;0,966091783079296;-0,0174084850287821;44,7618922063754;-0,118063720650128;-1;0,1059
3;1,36363636363636;2;2;0;1,17121791842056;1,05409255338946;1,17851130197758;-0,124418748588119;53,5762110145859;-0,281478175586647;0,894084510842507;0,1516
3;1,2;2;3;-1;1,03279555898864;0,994428926011753;1,08012344973464;-0,0856945237228902;30,3014373526987;-0,223867849664651;0,283962723642751;0,0679
3;1,27659574468085;2;3;-1;1,08923857715658;1,19721899973786;1,15950180872841;0,0377171910094591;70,2579359843989;-0,197739587019152;0,704344089231477;0,1712
4;1,3953488372093;2;3;-1;1,43759057685652;1,26491106406735;1,47572957474524;-0,210818510677892;79,4924186749851;-0,403334198504936;0,913255426759828;0,2747
3;1,2;2;2;0;1,23324934818643;1,28668393770792;1,17378779077727;0,112896146930652;42,1455544031187;-0,73519806545472;0,884075939428718;0,1501
11;2,85714285714286;4;10;-6;0,4903014177279;0,421637021355784;0;0,421637021355784;21,9091527518012;-0,118369830235207;-0,114684890351538;0,0629
3;1,11111111111111;3;1;2;1,19981166130309;0,918936583472681;1,13529242439509;-0,216355840922412;79,6862125431623;-0,216281175273177;0,697110649350541;0,2552
7;1,62162162162162;2;4;-2;0,72408133887757;0,737864787372622;0,52704627669473;0,210818510677892;29,5535902318114;0,0218259467427993;-1;0,0625
3;1,17647058823529;3;2;1;1,09686250033118;1,26929551764398;0,948683298050514;0,320612219593471;35,8520484209515;-0,552217406023186;0,69449801166522;0,103
